import_ref;category_code;caseref;country;origin;type_code;alt_ref;responsible;filing_date;filing_num;registration_date;registration_num;publication_date;publication_num;expire_date;notes;parent_ref;import_ref;type_code;value;language;display_order;type_code;value;language;display_order;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date
IMP-557;;;;;;;;;;;;;;;;;IMP-557;TIT;;en;1;CL;;en;1;IMP-557;;CLI;1;;;;IMP-557;;OWN;1;;;;IMP-557;;CNT;1;;;
IMP-558;;;;;;;;;;;;;;;;;IMP-558;TIT;;en;1;CL;;en;1;IMP-558;;CLI;1;;;;IMP-558;;OWN;1;;;;IMP-558;;CNT;1;;;
IMP-559;;;;;;;;;;;;;;;;;IMP-559;TIT;;en;1;CL;;en;1;IMP-559;;CLI;1;;;;IMP-559;;OWN;1;;;;IMP-559;;CNT;1;;;
IMP-560;;;;;;;;;;;;;;;;;IMP-560;TIT;;en;1;CL;;en;1;IMP-560;;CLI;1;;;;IMP-560;;OWN;1;;;;IMP-560;;CNT;1;;;
IMP-561;;;;;;;;;;;;;;;;;IMP-561;TIT;;en;1;CL;;en;1;IMP-561;;CLI;1;;;;IMP-561;;OWN;1;;;;IMP-561;;CNT;1;;;
IMP-562;;;;;;;;;;;;;;;;;IMP-562;TIT;;en;1;CL;;en;1;IMP-562;;CLI;1;;;;IMP-562;;OWN;1;;;;IMP-562;;CNT;1;;;
IMP-563;;;;;;;;;;;;;;;;;IMP-563;TIT;;en;1;CL;;en;1;IMP-563;;CLI;1;;;;IMP-563;;OWN;1;;;;IMP-563;;CNT;1;;;
IMP-564;;;;;;;;;;;;;;;;;IMP-564;TIT;;en;1;CL;;en;1;IMP-564;;CLI;1;;;;IMP-564;;OWN;1;;;;IMP-564;;CNT;1;;;
IMP-565;;;;;;;;;;;;;;;;;IMP-565;TIT;;en;1;CL;;en;1;IMP-565;;CLI;1;;;;IMP-565;;OWN;1;;;;IMP-565;;CNT;1;;;
IMP-566;;;;;;;;;;;;;;;;;IMP-566;TIT;;en;1;CL;;en;1;IMP-566;;CLI;1;;;;IMP-566;;OWN;1;;;;IMP-566;;CNT;1;;;
IMP-567;;;;;;;;;;;;;;;;;IMP-567;TIT;;en;1;CL;;en;1;IMP-567;;CLI;1;;;;IMP-567;;OWN;1;;;;IMP-567;;CNT;1;;;
IMP-568;;;;;;;;;;;;;;;;;IMP-568;TIT;;en;1;CL;;en;1;IMP-568;;CLI;1;;;;IMP-568;;OWN;1;;;;IMP-568;;CNT;1;;;
IMP-569;;;;;;;;;;;;;;;;;IMP-569;TIT;;en;1;CL;;en;1;IMP-569;;CLI;1;;;;IMP-569;;OWN;1;;;;IMP-569;;CNT;1;;;
IMP-570;;;;;;;;;;;;;;;;;IMP-570;TIT;;en;1;CL;;en;1;IMP-570;;CLI;1;;;;IMP-570;;OWN;1;;;;IMP-570;;CNT;1;;;
IMP-571;;;;;;;;;;;;;;;;;IMP-571;TIT;;en;1;CL;;en;1;IMP-571;;CLI;1;;;;IMP-571;;OWN;1;;;;IMP-571;;CNT;1;;;
IMP-572;;;;;;;;;;;;;;;;;IMP-572;TIT;;en;1;CL;;en;1;IMP-572;;CLI;1;;;;IMP-572;;OWN;1;;;;IMP-572;;CNT;1;;;
IMP-573;;;;;;;;;;;;;;;;;IMP-573;TIT;;en;1;CL;;en;1;IMP-573;;CLI;1;;;;IMP-573;;OWN;1;;;;IMP-573;;CNT;1;;;
IMP-574;;;;;;;;;;;;;;;;;IMP-574;TIT;;en;1;CL;;en;1;IMP-574;;CLI;1;;;;IMP-574;;OWN;1;;;;IMP-574;;CNT;1;;;
IMP-575;;;;;;;;;;;;;;;;;IMP-575;TIT;;en;1;CL;;en;1;IMP-575;;CLI;1;;;;IMP-575;;OWN;1;;;;IMP-575;;CNT;1;;;
IMP-576;;;;;;;;;;;;;;;;;IMP-576;TIT;;en;1;CL;;en;1;IMP-576;;CLI;1;;;;IMP-576;;OWN;1;;;;IMP-576;;CNT;1;;;
IMP-577;;;;;;;;;;;;;;;;;IMP-577;TIT;;en;1;CL;;en;1;IMP-577;;CLI;1;;;;IMP-577;;OWN;1;;;;IMP-577;;CNT;1;;;
IMP-578;;;;;;;;;;;;;;;;;IMP-578;TIT;;en;1;CL;;en;1;IMP-578;;CLI;1;;;;IMP-578;;OWN;1;;;;IMP-578;;CNT;1;;;
IMP-579;;;;;;;;;;;;;;;;;IMP-579;TIT;;en;1;CL;;en;1;IMP-579;;CLI;1;;;;IMP-579;;OWN;1;;;;IMP-579;;CNT;1;;;
IMP-580;;;;;;;;;;;;;;;;;IMP-580;TIT;;en;1;CL;;en;1;IMP-580;;CLI;1;;;;IMP-580;;OWN;1;;;;IMP-580;;CNT;1;;;
IMP-581;;;;;;;;;;;;;;;;;IMP-581;TIT;;en;1;CL;;en;1;IMP-581;;CLI;1;;;;IMP-581;;OWN;1;;;;IMP-581;;CNT;1;;;
IMP-582;;;;;;;;;;;;;;;;;IMP-582;TIT;;en;1;CL;;en;1;IMP-582;;CLI;1;;;;IMP-582;;OWN;1;;;;IMP-582;;CNT;1;;;
IMP-583;;;;;;;;;;;;;;;;;IMP-583;TIT;;en;1;CL;;en;1;IMP-583;;CLI;1;;;;IMP-583;;OWN;1;;;;IMP-583;;CNT;1;;;
IMP-584;;;;;;;;;;;;;;;;;IMP-584;TIT;;en;1;CL;;en;1;IMP-584;;CLI;1;;;;IMP-584;;OWN;1;;;;IMP-584;;CNT;1;;;
IMP-585;;;;;;;;;;;;;;;;;IMP-585;TIT;;en;1;CL;;en;1;IMP-585;;CLI;1;;;;IMP-585;;OWN;1;;;;IMP-585;;CNT;1;;;
IMP-586;;;;;;;;;;;;;;;;;IMP-586;TIT;;en;1;CL;;en;1;IMP-586;;CLI;1;;;;IMP-586;;OWN;1;;;;IMP-586;;CNT;1;;;
IMP-587;;;;;;;;;;;;;;;;;IMP-587;TIT;;en;1;CL;;en;1;IMP-587;;CLI;1;;;;IMP-587;;OWN;1;;;;IMP-587;;CNT;1;;;
IMP-588;;;;;;;;;;;;;;;;;IMP-588;TIT;;en;1;CL;;en;1;IMP-588;;CLI;1;;;;IMP-588;;OWN;1;;;;IMP-588;;CNT;1;;;
IMP-589;;;;;;;;;;;;;;;;;IMP-589;TIT;;en;1;CL;;en;1;IMP-589;;CLI;1;;;;IMP-589;;OWN;1;;;;IMP-589;;CNT;1;;;
IMP-590;;;;;;;;;;;;;;;;;IMP-590;TIT;;en;1;CL;;en;1;IMP-590;;CLI;1;;;;IMP-590;;OWN;1;;;;IMP-590;;CNT;1;;;
IMP-591;;;;;;;;;;;;;;;;;IMP-591;TIT;;en;1;CL;;en;1;IMP-591;;CLI;1;;;;IMP-591;;OWN;1;;;;IMP-591;;CNT;1;;;
IMP-592;;;;;;;;;;;;;;;;;IMP-592;TIT;;en;1;CL;;en;1;IMP-592;;CLI;1;;;;IMP-592;;OWN;1;;;;IMP-592;;CNT;1;;;
IMP-593;;;;;;;;;;;;;;;;;IMP-593;TIT;;en;1;CL;;en;1;IMP-593;;CLI;1;;;;IMP-593;;OWN;1;;;;IMP-593;;CNT;1;;;
IMP-594;;;;;;;;;;;;;;;;;IMP-594;TIT;;en;1;CL;;en;1;IMP-594;;CLI;1;;;;IMP-594;;OWN;1;;;;IMP-594;;CNT;1;;;
IMP-595;;;;;;;;;;;;;;;;;IMP-595;TIT;;en;1;CL;;en;1;IMP-595;;CLI;1;;;;IMP-595;;OWN;1;;;;IMP-595;;CNT;1;;;
IMP-596;;;;;;;;;;;;;;;;;IMP-596;TIT;;en;1;CL;;en;1;IMP-596;;CLI;1;;;;IMP-596;;OWN;1;;;;IMP-596;;CNT;1;;;
IMP-597;;;;;;;;;;;;;;;;;IMP-597;TIT;;en;1;CL;;en;1;IMP-597;;CLI;1;;;;IMP-597;;OWN;1;;;;IMP-597;;CNT;1;;;
IMP-598;;;;;;;;;;;;;;;;;IMP-598;TIT;;en;1;CL;;en;1;IMP-598;;CLI;1;;;;IMP-598;;OWN;1;;;;IMP-598;;CNT;1;;;
IMP-599;;;;;;;;;;;;;;;;;IMP-599;TIT;;en;1;CL;;en;1;IMP-599;;CLI;1;;;;IMP-599;;OWN;1;;;;IMP-599;;CNT;1;;;
IMP-600;;;;;;;;;;;;;;;;;IMP-600;TIT;;en;1;CL;;en;1;IMP-600;;CLI;1;;;;IMP-600;;OWN;1;;;;IMP-600;;CNT;1;;;
IMP-601;;;;;;;;;;;;;;;;;IMP-601;TIT;;en;1;CL;;en;1;IMP-601;;CLI;1;;;;IMP-601;;OWN;1;;;;IMP-601;;CNT;1;;;
IMP-602;;;;;;;;;;;;;;;;;IMP-602;TIT;;en;1;CL;;en;1;IMP-602;;CLI;1;;;;IMP-602;;OWN;1;;;;IMP-602;;CNT;1;;;
IMP-603;;;;;;;;;;;;;;;;;IMP-603;TIT;;en;1;CL;;en;1;IMP-603;;CLI;1;;;;IMP-603;;OWN;1;;;;IMP-603;;CNT;1;;;
IMP-604;;;;;;;;;;;;;;;;;IMP-604;TIT;;en;1;CL;;en;1;IMP-604;;CLI;1;;;;IMP-604;;OWN;1;;;;IMP-604;;CNT;1;;;
IMP-605;;;;;;;;;;;;;;;;;IMP-605;TIT;;en;1;CL;;en;1;IMP-605;;CLI;1;;;;IMP-605;;OWN;1;;;;IMP-605;;CNT;1;;;
IMP-606;;;;;;;;;;;;;;;;;IMP-606;TIT;;en;1;CL;;en;1;IMP-606;;CLI;1;;;;IMP-606;;OWN;1;;;;IMP-606;;CNT;1;;;
IMP-607;;;;;;;;;;;;;;;;;IMP-607;TIT;;en;1;CL;;en;1;IMP-607;;CLI;1;;;;IMP-607;;OWN;1;;;;IMP-607;;CNT;1;;;
IMP-608;;;;;;;;;;;;;;;;;IMP-608;TIT;;en;1;CL;;en;1;IMP-608;;CLI;1;;;;IMP-608;;OWN;1;;;;IMP-608;;CNT;1;;;
IMP-609;;;;;;;;;;;;;;;;;IMP-609;TIT;;en;1;CL;;en;1;IMP-609;;CLI;1;;;;IMP-609;;OWN;1;;;;IMP-609;;CNT;1;;;
IMP-610;;;;;;;;;;;;;;;;;IMP-610;TIT;;en;1;CL;;en;1;IMP-610;;CLI;1;;;;IMP-610;;OWN;1;;;;IMP-610;;CNT;1;;;
IMP-611;;;;;;;;;;;;;;;;;IMP-611;TIT;;en;1;CL;;en;1;IMP-611;;CLI;1;;;;IMP-611;;OWN;1;;;;IMP-611;;CNT;1;;;
IMP-612;;;;;;;;;;;;;;;;;IMP-612;TIT;;en;1;CL;;en;1;IMP-612;;CLI;1;;;;IMP-612;;OWN;1;;;;IMP-612;;CNT;1;;;
IMP-613;;;;;;;;;;;;;;;;;IMP-613;TIT;;en;1;CL;;en;1;IMP-613;;CLI;1;;;;IMP-613;;OWN;1;;;;IMP-613;;CNT;1;;;
IMP-614;;;;;;;;;;;;;;;;;IMP-614;TIT;;en;1;CL;;en;1;IMP-614;;CLI;1;;;;IMP-614;;OWN;1;;;;IMP-614;;CNT;1;;;
IMP-615;;;;;;;;;;;;;;;;;IMP-615;TIT;;en;1;CL;;en;1;IMP-615;;CLI;1;;;;IMP-615;;OWN;1;;;;IMP-615;;CNT;1;;;
IMP-616;;;;;;;;;;;;;;;;;IMP-616;TIT;;en;1;CL;;en;1;IMP-616;;CLI;1;;;;IMP-616;;OWN;1;;;;IMP-616;;CNT;1;;;
IMP-617;;;;;;;;;;;;;;;;;IMP-617;TIT;;en;1;CL;;en;1;IMP-617;;CLI;1;;;;IMP-617;;OWN;1;;;;IMP-617;;CNT;1;;;
IMP-618;;;;;;;;;;;;;;;;;IMP-618;TIT;;en;1;CL;;en;1;IMP-618;;CLI;1;;;;IMP-618;;OWN;1;;;;IMP-618;;CNT;1;;;
IMP-619;;;;;;;;;;;;;;;;;IMP-619;TIT;;en;1;CL;;en;1;IMP-619;;CLI;1;;;;IMP-619;;OWN;1;;;;IMP-619;;CNT;1;;;
IMP-620;;;;;;;;;;;;;;;;;IMP-620;TIT;;en;1;CL;;en;1;IMP-620;;CLI;1;;;;IMP-620;;OWN;1;;;;IMP-620;;CNT;1;;;
IMP-621;;;;;;;;;;;;;;;;;IMP-621;TIT;;en;1;CL;;en;1;IMP-621;;CLI;1;;;;IMP-621;;OWN;1;;;;IMP-621;;CNT;1;;;
IMP-622;;;;;;;;;;;;;;;;;IMP-622;TIT;;en;1;CL;;en;1;IMP-622;;CLI;1;;;;IMP-622;;OWN;1;;;;IMP-622;;CNT;1;;;
IMP-623;;;;;;;;;;;;;;;;;IMP-623;TIT;;en;1;CL;;en;1;IMP-623;;CLI;1;;;;IMP-623;;OWN;1;;;;IMP-623;;CNT;1;;;
IMP-624;;;;;;;;;;;;;;;;;IMP-624;TIT;;en;1;CL;;en;1;IMP-624;;CLI;1;;;;IMP-624;;OWN;1;;;;IMP-624;;CNT;1;;;
IMP-625;;;;;;;;;;;;;;;;;IMP-625;TIT;;en;1;CL;;en;1;IMP-625;;CLI;1;;;;IMP-625;;OWN;1;;;;IMP-625;;CNT;1;;;
IMP-626;;;;;;;;;;;;;;;;;IMP-626;TIT;;en;1;CL;;en;1;IMP-626;;CLI;1;;;;IMP-626;;OWN;1;;;;IMP-626;;CNT;1;;;
IMP-627;;;;;;;;;;;;;;;;;IMP-627;TIT;;en;1;CL;;en;1;IMP-627;;CLI;1;;;;IMP-627;;OWN;1;;;;IMP-627;;CNT;1;;;
IMP-628;;;;;;;;;;;;;;;;;IMP-628;TIT;;en;1;CL;;en;1;IMP-628;;CLI;1;;;;IMP-628;;OWN;1;;;;IMP-628;;CNT;1;;;
IMP-629;;;;;;;;;;;;;;;;;IMP-629;TIT;;en;1;CL;;en;1;IMP-629;;CLI;1;;;;IMP-629;;OWN;1;;;;IMP-629;;CNT;1;;;
IMP-630;;;;;;;;;;;;;;;;;IMP-630;TIT;;en;1;CL;;en;1;IMP-630;;CLI;1;;;;IMP-630;;OWN;1;;;;IMP-630;;CNT;1;;;
IMP-631;;;;;;;;;;;;;;;;;IMP-631;TIT;;en;1;CL;;en;1;IMP-631;;CLI;1;;;;IMP-631;;OWN;1;;;;IMP-631;;CNT;1;;;
IMP-632;;;;;;;;;;;;;;;;;IMP-632;TIT;;en;1;CL;;en;1;IMP-632;;CLI;1;;;;IMP-632;;OWN;1;;;;IMP-632;;CNT;1;;;
IMP-633;;;;;;;;;;;;;;;;;IMP-633;TIT;;en;1;CL;;en;1;IMP-633;;CLI;1;;;;IMP-633;;OWN;1;;;;IMP-633;;CNT;1;;;
IMP-634;;;;;;;;;;;;;;;;;IMP-634;TIT;;en;1;CL;;en;1;IMP-634;;CLI;1;;;;IMP-634;;OWN;1;;;;IMP-634;;CNT;1;;;
IMP-635;;;;;;;;;;;;;;;;;IMP-635;TIT;;en;1;CL;;en;1;IMP-635;;CLI;1;;;;IMP-635;;OWN;1;;;;IMP-635;;CNT;1;;;
IMP-636;;;;;;;;;;;;;;;;;IMP-636;TIT;;en;1;CL;;en;1;IMP-636;;CLI;1;;;;IMP-636;;OWN;1;;;;IMP-636;;CNT;1;;;
IMP-637;;;;;;;;;;;;;;;;;IMP-637;TIT;;en;1;CL;;en;1;IMP-637;;CLI;1;;;;IMP-637;;OWN;1;;;;IMP-637;;CNT;1;;;
IMP-638;;;;;;;;;;;;;;;;;IMP-638;TIT;;en;1;CL;;en;1;IMP-638;;CLI;1;;;;IMP-638;;OWN;1;;;;IMP-638;;CNT;1;;;
IMP-639;;;;;;;;;;;;;;;;;IMP-639;TIT;;en;1;CL;;en;1;IMP-639;;CLI;1;;;;IMP-639;;OWN;1;;;;IMP-639;;CNT;1;;;
IMP-640;;;;;;;;;;;;;;;;;IMP-640;TIT;;en;1;CL;;en;1;IMP-640;;CLI;1;;;;IMP-640;;OWN;1;;;;IMP-640;;CNT;1;;;
IMP-641;;;;;;;;;;;;;;;;;IMP-641;TIT;;en;1;CL;;en;1;IMP-641;;CLI;1;;;;IMP-641;;OWN;1;;;;IMP-641;;CNT;1;;;
IMP-642;;;;;;;;;;;;;;;;;IMP-642;TIT;;en;1;CL;;en;1;IMP-642;;CLI;1;;;;IMP-642;;OWN;1;;;;IMP-642;;CNT;1;;;
IMP-643;;;;;;;;;;;;;;;;;IMP-643;TIT;;en;1;CL;;en;1;IMP-643;;CLI;1;;;;IMP-643;;OWN;1;;;;IMP-643;;CNT;1;;;
IMP-644;;;;;;;;;;;;;;;;;IMP-644;TIT;;en;1;CL;;en;1;IMP-644;;CLI;1;;;;IMP-644;;OWN;1;;;;IMP-644;;CNT;1;;;
IMP-645;;;;;;;;;;;;;;;;;IMP-645;TIT;;en;1;CL;;en;1;IMP-645;;CLI;1;;;;IMP-645;;OWN;1;;;;IMP-645;;CNT;1;;;
IMP-646;;;;;;;;;;;;;;;;;IMP-646;TIT;;en;1;CL;;en;1;IMP-646;;CLI;1;;;;IMP-646;;OWN;1;;;;IMP-646;;CNT;1;;;
IMP-647;;;;;;;;;;;;;;;;;IMP-647;TIT;;en;1;CL;;en;1;IMP-647;;CLI;1;;;;IMP-647;;OWN;1;;;;IMP-647;;CNT;1;;;
IMP-648;;;;;;;;;;;;;;;;;IMP-648;TIT;;en;1;CL;;en;1;IMP-648;;CLI;1;;;;IMP-648;;OWN;1;;;;IMP-648;;CNT;1;;;
IMP-649;;;;;;;;;;;;;;;;;IMP-649;TIT;;en;1;CL;;en;1;IMP-649;;CLI;1;;;;IMP-649;;OWN;1;;;;IMP-649;;CNT;1;;;
IMP-650;;;;;;;;;;;;;;;;;IMP-650;TIT;;en;1;CL;;en;1;IMP-650;;CLI;1;;;;IMP-650;;OWN;1;;;;IMP-650;;CNT;1;;;
IMP-651;;;;;;;;;;;;;;;;;IMP-651;TIT;;en;1;CL;;en;1;IMP-651;;CLI;1;;;;IMP-651;;OWN;1;;;;IMP-651;;CNT;1;;;
IMP-652;;;;;;;;;;;;;;;;;IMP-652;TIT;;en;1;CL;;en;1;IMP-652;;CLI;1;;;;IMP-652;;OWN;1;;;;IMP-652;;CNT;1;;;
IMP-653;;;;;;;;;;;;;;;;;IMP-653;TIT;;en;1;CL;;en;1;IMP-653;;CLI;1;;;;IMP-653;;OWN;1;;;;IMP-653;;CNT;1;;;
IMP-654;;;;;;;;;;;;;;;;;IMP-654;TIT;;en;1;CL;;en;1;IMP-654;;CLI;1;;;;IMP-654;;OWN;1;;;;IMP-654;;CNT;1;;;
IMP-655;;;;;;;;;;;;;;;;;IMP-655;TIT;;en;1;CL;;en;1;IMP-655;;CLI;1;;;;IMP-655;;OWN;1;;;;IMP-655;;CNT;1;;;
IMP-656;;;;;;;;;;;;;;;;;IMP-656;TIT;;en;1;CL;;en;1;IMP-656;;CLI;1;;;;IMP-656;;OWN;1;;;;IMP-656;;CNT;1;;;
IMP-657;;;;;;;;;;;;;;;;;IMP-657;TIT;;en;1;CL;;en;1;IMP-657;;CLI;1;;;;IMP-657;;OWN;1;;;;IMP-657;;CNT;1;;;
IMP-658;;;;;;;;;;;;;;;;;IMP-658;TIT;;en;1;CL;;en;1;IMP-658;;CLI;1;;;;IMP-658;;OWN;1;;;;IMP-658;;CNT;1;;;
IMP-659;;;;;;;;;;;;;;;;;IMP-659;TIT;;en;1;CL;;en;1;IMP-659;;CLI;1;;;;IMP-659;;OWN;1;;;;IMP-659;;CNT;1;;;
IMP-660;;;;;;;;;;;;;;;;;IMP-660;TIT;;en;1;CL;;en;1;IMP-660;;CLI;1;;;;IMP-660;;OWN;1;;;;IMP-660;;CNT;1;;;
IMP-661;;;;;;;;;;;;;;;;;IMP-661;TIT;;en;1;CL;;en;1;IMP-661;;CLI;1;;;;IMP-661;;OWN;1;;;;IMP-661;;CNT;1;;;
IMP-662;;;;;;;;;;;;;;;;;IMP-662;TIT;;en;1;CL;;en;1;IMP-662;;CLI;1;;;;IMP-662;;OWN;1;;;;IMP-662;;CNT;1;;;
IMP-663;;;;;;;;;;;;;;;;;IMP-663;TIT;;en;1;CL;;en;1;IMP-663;;CLI;1;;;;IMP-663;;OWN;1;;;;IMP-663;;CNT;1;;;
IMP-664;;;;;;;;;;;;;;;;;IMP-664;TIT;;en;1;CL;;en;1;IMP-664;;CLI;1;;;;IMP-664;;OWN;1;;;;IMP-664;;CNT;1;;;
IMP-665;;;;;;;;;;;;;;;;;IMP-665;TIT;;en;1;CL;;en;1;IMP-665;;CLI;1;;;;IMP-665;;OWN;1;;;;IMP-665;;CNT;1;;;
IMP-666;;;;;;;;;;;;;;;;;IMP-666;TIT;;en;1;CL;;en;1;IMP-666;;CLI;1;;;;IMP-666;;OWN;1;;;;IMP-666;;CNT;1;;;
IMP-667;;;;;;;;;;;;;;;;;IMP-667;TIT;;en;1;CL;;en;1;IMP-667;;CLI;1;;;;IMP-667;;OWN;1;;;;IMP-667;;CNT;1;;;
IMP-668;;;;;;;;;;;;;;;;;IMP-668;TIT;;en;1;CL;;en;1;IMP-668;;CLI;1;;;;IMP-668;;OWN;1;;;;IMP-668;;CNT;1;;;
IMP-669;;;;;;;;;;;;;;;;;IMP-669;TIT;;en;1;CL;;en;1;IMP-669;;CLI;1;;;;IMP-669;;OWN;1;;;;IMP-669;;CNT;1;;;
IMP-670;;;;;;;;;;;;;;;;;IMP-670;TIT;;en;1;CL;;en;1;IMP-670;;CLI;1;;;;IMP-670;;OWN;1;;;;IMP-670;;CNT;1;;;
IMP-671;;;;;;;;;;;;;;;;;IMP-671;TIT;;en;1;CL;;en;1;IMP-671;;CLI;1;;;;IMP-671;;OWN;1;;;;IMP-671;;CNT;1;;;
IMP-672;;;;;;;;;;;;;;;;;IMP-672;TIT;;en;1;CL;;en;1;IMP-672;;CLI;1;;;;IMP-672;;OWN;1;;;;IMP-672;;CNT;1;;;
IMP-673;;;;;;;;;;;;;;;;;IMP-673;TIT;;en;1;CL;;en;1;IMP-673;;CLI;1;;;;IMP-673;;OWN;1;;;;IMP-673;;CNT;1;;;
IMP-674;;;;;;;;;;;;;;;;;IMP-674;TIT;;en;1;CL;;en;1;IMP-674;;CLI;1;;;;IMP-674;;OWN;1;;;;IMP-674;;CNT;1;;;
IMP-675;;;;;;;;;;;;;;;;;IMP-675;TIT;;en;1;CL;;en;1;IMP-675;;CLI;1;;;;IMP-675;;OWN;1;;;;IMP-675;;CNT;1;;;
IMP-676;;;;;;;;;;;;;;;;;IMP-676;TIT;;en;1;CL;;en;1;IMP-676;;CLI;1;;;;IMP-676;;OWN;1;;;;IMP-676;;CNT;1;;;
IMP-677;;;;;;;;;;;;;;;;;IMP-677;TIT;;en;1;CL;;en;1;IMP-677;;CLI;1;;;;IMP-677;;OWN;1;;;;IMP-677;;CNT;1;;;
IMP-678;;;;;;;;;;;;;;;;;IMP-678;TIT;;en;1;CL;;en;1;IMP-678;;CLI;1;;;;IMP-678;;OWN;1;;;;IMP-678;;CNT;1;;;
IMP-679;;;;;;;;;;;;;;;;;IMP-679;TIT;;en;1;CL;;en;1;IMP-679;;CLI;1;;;;IMP-679;;OWN;1;;;;IMP-679;;CNT;1;;;
IMP-680;;;;;;;;;;;;;;;;;IMP-680;TIT;;en;1;CL;;en;1;IMP-680;;CLI;1;;;;IMP-680;;OWN;1;;;;IMP-680;;CNT;1;;;
IMP-681;;;;;;;;;;;;;;;;;IMP-681;TIT;;en;1;CL;;en;1;IMP-681;;CLI;1;;;;IMP-681;;OWN;1;;;;IMP-681;;CNT;1;;;
IMP-682;;;;;;;;;;;;;;;;;IMP-682;TIT;;en;1;CL;;en;1;IMP-682;;CLI;1;;;;IMP-682;;OWN;1;;;;IMP-682;;CNT;1;;;
IMP-683;;;;;;;;;;;;;;;;;IMP-683;TIT;;en;1;CL;;en;1;IMP-683;;CLI;1;;;;IMP-683;;OWN;1;;;;IMP-683;;CNT;1;;;
IMP-684;;;;;;;;;;;;;;;;;IMP-684;TIT;;en;1;CL;;en;1;IMP-684;;CLI;1;;;;IMP-684;;OWN;1;;;;IMP-684;;CNT;1;;;
IMP-685;;;;;;;;;;;;;;;;;IMP-685;TIT;;en;1;CL;;en;1;IMP-685;;CLI;1;;;;IMP-685;;OWN;1;;;;IMP-685;;CNT;1;;;
IMP-686;;;;;;;;;;;;;;;;;IMP-686;TIT;;en;1;CL;;en;1;IMP-686;;CLI;1;;;;IMP-686;;OWN;1;;;;IMP-686;;CNT;1;;;
IMP-687;;;;;;;;;;;;;;;;;IMP-687;TIT;;en;1;CL;;en;1;IMP-687;;CLI;1;;;;IMP-687;;OWN;1;;;;IMP-687;;CNT;1;;;
IMP-688;;;;;;;;;;;;;;;;;IMP-688;TIT;;en;1;CL;;en;1;IMP-688;;CLI;1;;;;IMP-688;;OWN;1;;;;IMP-688;;CNT;1;;;
IMP-689;;;;;;;;;;;;;;;;;IMP-689;TIT;;en;1;CL;;en;1;IMP-689;;CLI;1;;;;IMP-689;;OWN;1;;;;IMP-689;;CNT;1;;;
IMP-690;;;;;;;;;;;;;;;;;IMP-690;TIT;;en;1;CL;;en;1;IMP-690;;CLI;1;;;;IMP-690;;OWN;1;;;;IMP-690;;CNT;1;;;
IMP-691;;;;;;;;;;;;;;;;;IMP-691;TIT;;en;1;CL;;en;1;IMP-691;;CLI;1;;;;IMP-691;;OWN;1;;;;IMP-691;;CNT;1;;;
IMP-692;;;;;;;;;;;;;;;;;IMP-692;TIT;;en;1;CL;;en;1;IMP-692;;CLI;1;;;;IMP-692;;OWN;1;;;;IMP-692;;CNT;1;;;
IMP-693;;;;;;;;;;;;;;;;;IMP-693;TIT;;en;1;CL;;en;1;IMP-693;;CLI;1;;;;IMP-693;;OWN;1;;;;IMP-693;;CNT;1;;;
IMP-694;;;;;;;;;;;;;;;;;IMP-694;TIT;;en;1;CL;;en;1;IMP-694;;CLI;1;;;;IMP-694;;OWN;1;;;;IMP-694;;CNT;1;;;
IMP-695;;;;;;;;;;;;;;;;;IMP-695;TIT;;en;1;CL;;en;1;IMP-695;;CLI;1;;;;IMP-695;;OWN;1;;;;IMP-695;;CNT;1;;;
IMP-696;;;;;;;;;;;;;;;;;IMP-696;TIT;;en;1;CL;;en;1;IMP-696;;CLI;1;;;;IMP-696;;OWN;1;;;;IMP-696;;CNT;1;;;
IMP-697;;;;;;;;;;;;;;;;;IMP-697;TIT;;en;1;CL;;en;1;IMP-697;;CLI;1;;;;IMP-697;;OWN;1;;;;IMP-697;;CNT;1;;;
IMP-698;;;;;;;;;;;;;;;;;IMP-698;TIT;;en;1;CL;;en;1;IMP-698;;CLI;1;;;;IMP-698;;OWN;1;;;;IMP-698;;CNT;1;;;
IMP-699;;;;;;;;;;;;;;;;;IMP-699;TIT;;en;1;CL;;en;1;IMP-699;;CLI;1;;;;IMP-699;;OWN;1;;;;IMP-699;;CNT;1;;;
IMP-700;;;;;;;;;;;;;;;;;IMP-700;TIT;;en;1;CL;;en;1;IMP-700;;CLI;1;;;;IMP-700;;OWN;1;;;;IMP-700;;CNT;1;;;
IMP-701;;;;;;;;;;;;;;;;;IMP-701;TIT;;en;1;CL;;en;1;IMP-701;;CLI;1;;;;IMP-701;;OWN;1;;;;IMP-701;;CNT;1;;;
IMP-702;;;;;;;;;;;;;;;;;IMP-702;TIT;;en;1;CL;;en;1;IMP-702;;CLI;1;;;;IMP-702;;OWN;1;;;;IMP-702;;CNT;1;;;
IMP-703;;;;;;;;;;;;;;;;;IMP-703;TIT;;en;1;CL;;en;1;IMP-703;;CLI;1;;;;IMP-703;;OWN;1;;;;IMP-703;;CNT;1;;;
IMP-704;;;;;;;;;;;;;;;;;IMP-704;TIT;;en;1;CL;;en;1;IMP-704;;CLI;1;;;;IMP-704;;OWN;1;;;;IMP-704;;CNT;1;;;
